0,1,id
0.4859178022335614,0.574976663165881,2293640
0.6449050788727904,-0.0661338401319919,451279
0.08453305263132396,0.764419113104967,2771200
-0.3564451043508562,-0.6619362879540314,3890160
0.8210642650579199,0.01658553750698046,2245084
0.5055580846330302,-0.27351717766584105,1431045
0.5383862550235421,-0.5319688226081725,3896198
0.5416868306636201,-0.6016798312951926,499549
-0.41683665996393415,-0.6518036848132805,2911666
-0.652583739408814,-0.06991352403291175,2267998
0.18527015513247022,-0.3035369852174978,1951265
0.17462910440225318,-0.1660255370669164,3450958
-0.0961141218771676,-0.7442616423524706,3498820
-0.6172835633463798,0.09731481734834871,110912
-0.19139708620892895,0.08590075886607125,468569
-0.16717750436360387,-0.6838642734842835,83658
0.5407012560325885,-0.4074270248893017,848228
0.10150267702753976,0.457532943943774,2091256
-0.5568974555972891,-0.11729895246194295,4287320
0.06742064925847763,-0.7027513813459388,1790864
-0.44724302033463553,0.5159271175923604,2103281
-0.212787574006078,-0.7481294001956779,2316204
-0.10117888735223357,-0.42671580214744964,1219827
-0.18079815691714435,0.8259238407364166,2582802
-0.5105241766404841,-0.22290632346187006,137523
0.2651634300538576,-0.739567679226237,3315342
0.5377288490993228,-0.5317318664142434,2015381
-0.7973886417587654,-0.36383115022211504,2932536
-0.5156412762467782,0.6886624834502135,111161
-0.30155799769059854,0.35539726387671794,1648190
-0.4104229706361253,-0.6478795164601724,4425200
-0.35551736385068067,-0.21603531129026066,4630562
0.021601920892975843,0.6046188109208531,109830
0.7249612762336128,-0.028007810448129323,325980
0.5553093518498426,-0.1734013984893594,918940
0.3486386482848718,0.11148204898868436,1972591
0.4689427313100168,-0.5401036791284657,1211837
0.13961387806938585,-0.7893230866597886,1386697
0.5973032471619873,-0.43357755803149695,76759
-0.012151048099161798,0.7197841244837212,2637276
-0.27972318245355315,0.8053066263040463,108052
-0.22487778181570595,-0.27949643638247995,1318514
-0.3063540815854895,-0.6414746935714999,4046784
0.33100494937793856,0.8198313536828763,68646
0.19542758575972596,0.7618139637948758,3183660
0.7228360547702518,0.4158541605895565,245429
-0.48327597609283157,-0.5340918092339992,5362988
-0.3351456378262486,-0.3411758880210922,3110958
-0.1189520888433993,0.5970323323647783,118799
0.16025979053616585,-0.5647634305989088,3371366
-0.07311298518141192,0.847939388680923,1691916
0.7037337688734765,0.23319708110802095,241527
0.6092117909313473,-0.4953431723475642,2395427
0.22490251069007733,0.8272979233506473,5052448
-0.3459897146607638,0.821622086968572,54215
-0.2676625432854105,-0.06788502434607134,2713180
0.48776583029300297,0.5829850428360479,3469046
-0.3793878429177095,0.7772626828929305,71562
0.6332170339765641,-0.25927987592876944,3748528
0.0941588352606336,-0.7781352955090414,2872732
-0.6477303679077877,-0.4935147999587765,5442430
-0.5276525364537195,0.5811038967490114,1935859
-0.7084175779326618,0.0362844891946993,5592248
-0.020454712916557677,-0.8178883608534373,1469304
-0.22936460247473425,0.8366883866620347,73486
0.5720293384958863,-0.033637226157588594,1981115
0.3162317050757622,0.8272184117874978,112870
-0.7814725985697808,0.38881606377947453,2674426
-0.8228739117332766,-0.1799942995226725,804507
-0.3903361266319092,0.25757204531376193,1325004
0.3991293666703583,-0.41712995737972053,1663662
-0.031486940469559285,-0.04795875548781881,2345759
0.3590475146720137,0.7097727435172966,4877122
0.16725982161288847,0.8301703586236553,3076658
-0.1471890512569546,-0.5354442012148121,133093
-0.8734705455491389,0.13586052508175178,2322441
-0.038105194050535994,-0.20853502481930333,369610
-0.022982203878006657,0.8497936001337287,816692
0.7846048585506762,0.17070367294855932,120737
0.17106148106698207,-0.7742035769520372,1631867
0.7873956883278517,0.15939564546726162,2310332
0.7166882126322048,-0.31775759086155525,2488496
-0.6153527223446568,0.013574629469783812,2084970
0.7238424549799272,-0.27847234001356813,2975590
0.7596922812104259,-0.04654108025051878,449088
-0.48131211056902523,-0.6400323880058347,2126235
-0.3985333882258643,0.2241763120886712,1099212
0.34433510494984376,-0.5022829811241147,948470
-0.3863992493913089,-0.15665977463280423,5013056
-0.731027727501181,0.42086004528362175,2543164
-0.3290112938263718,0.732902769265045,2024544
-0.32985718026824623,-0.5578048424398554,1823672
0.18338192478017878,-0.5045634821655453,1340138
-0.4316883476806969,0.220433943113171,1259571
0.7000727914805764,0.23333748400596363,295297
0.7333822851282065,-0.0744566221080347,383574
0.7337152294384616,-0.14773789766469447,3731562
0.7849759968640037,0.18014034450289096,167261
0.088169440774037,-0.544087184232393,145487
0.12208978403954636,-0.4320696598521572,1392190
0.6562271840750874,0.09809532286194583,167260
0.29322355107636394,0.10516032705619523,800369
-0.8388248098135125,0.14829136753722663,4465564
-0.22343021824091713,-0.355619272980779,1375666
-0.7286081009112768,-0.17256679975224626,4972582
0.6244496308082348,-0.3355021999710645,3385516
-0.485957952643484,0.45161769490221354,372784
0.7101156212449311,0.24932999169944606,304141
0.441566322553687,0.036210976856094625,2802144
-0.6160768033226518,0.5752115036834382,6003368
0.7821019628864898,-0.10876625626219338,1298650
-0.07893821033349206,-0.6642318240813018,2908446
-0.5771633699277858,-0.3880310725182502,2975578
0.10077397357493587,-0.5738815682305701,413300
0.43424997257275916,-0.6313628350875081,2094766
-0.8520074015503925,0.2324560423026669,1956620
-0.38344501451891566,-0.5941079757734691,2820852
-0.6364100762761866,-0.5554075598382976,2387433
-0.46353434202389804,0.7399006172166563,120338
0.418459447509047,-0.5606061071846102,478970
-0.49796399022324056,0.13408548461219144,457430
0.6864230330322666,-0.3828326313681008,1951266
0.6138934468578964,0.4590419487726467,198781
0.18183025699446148,-0.7074492055959312,1872181
-0.4230622167530555,-0.011956818875810623,816711
0.12979369804687768,0.3669695305321141,1673434
0.5759178097362403,-0.47889703464298955,1877832
0.4144752121298222,0.3100594666984704,2948356
0.12857042701437046,0.3685967243157378,1324999
-0.7211541277171998,-0.40903143862723257,4160708
0.47887690081331674,0.2937361558593199,88763
0.15165744288911343,0.15194811463680305,3659388
0.5948758114914671,0.5277673988367296,266543
0.33944465788708705,-0.34539723002790096,1951264
-0.14613015766977785,-0.7179476115201736,2140379
-0.48665132426343294,-0.43377454588149217,266697
-0.7222042650809949,0.2974761685935045,1951261
0.5260556225020933,0.13328905058241725,1201607
0.4077389767833506,-0.2153817314638783,2379713
0.5987571451387372,0.2014967441762985,330373
0.45736670287325165,0.6840549068322778,1690953
-0.733420849098128,-0.45661778797248204,2011159
0.11764411590877263,0.8239441322725041,4572792
-0.9080349150694195,-0.057410313677123175,498381
-0.78909710740576,-0.23587104248051136,103956
-0.19918999992426176,0.43731191745700243,3416532
-0.6903969934862274,0.5138746515678226,6265828
-0.1999372517273174,0.5701951137218363,4799050
0.32789552798744104,-0.21841347304349057,119116
0.6674907601830748,0.49476440061150173,2294629
0.4150406663123084,0.47852852307801197,2096673
0.0012421551755296952,0.12086602441050072,120616
-0.867329086516255,0.06898549444554945,1375670
-0.6689837968595589,0.3288283960109272,1119646
-0.04644870350339504,-0.70749948987252,1300854
0.6728723953916147,-0.11679930424706586,116136
-0.7391597800641698,-0.3465918871868332,387564
0.22498141480501277,0.38447023033596656,1663202
0.5490443928292769,0.6724888723828839,101414
-0.13793831698983,-0.8682515314706567,78748
0.6139291423405153,0.07008585575598732,926084
0.7946730325997123,0.1579626201267967,903624
0.33302137809051774,-0.44704271267861134,3717490
-0.13401108549674082,0.8715246234318847,3322940
-0.7168291321837476,-0.3006931253058271,2184339
0.18881534591263277,-0.041402868988233824,172495
0.005361715311604951,-0.30940204442109664,381061
0.2967426550579637,0.7059855485851806,61852
-0.4049309639362197,-0.5293935452540193,5700672
0.23309825704121148,-0.6947668309104663,103064
0.21121195902939432,0.24724700057174184,62622
0.4669263883020212,-0.024965307893835394,1291150
0.4582732993795425,-0.38657479568154907,1964418
0.4549643015327771,0.6835592236704251,1323594
0.36522191653009023,0.25845988032888506,317705
-0.6738496708510513,-0.12089372216979306,808151
0.5213322282843859,0.5222169848509924,1911658
0.30751416051232355,-0.7485662446637336,87332
0.36974971002107576,-0.5936888075549478,371746
0.755244817368445,0.35180927308309673,32138
0.6076288452336612,0.37014587955459616,367594
0.5348256474776343,0.4536387188794603,114709
-0.7065115782384682,0.30847954027358115,1411697
0.12274636753775577,0.028764331488911454,1212428
0.35376884440204925,-0.6795094226492536,90605
-0.213506963028669,-0.018934896330630068,120815
-0.7896267556269934,0.22730706498399236,814314
0.24925753419349553,0.5225737025739225,110357
0.7315151954343394,-0.40151582304378186,1840309
-0.49997075011446873,-0.3055503724002555,378194
0.4791542383943369,-0.6310490882235386,1617661
0.5836323129936288,0.2486114771327095,373889
0.05400706818227941,0.8635945994267682,162222
-0.6988761051686662,-0.037058845080427234,2872718
0.43416532315273415,-0.4821798320908212,1104001
-0.12501078230058582,0.7785352911020309,1398426
0.323094779281847,0.5546849979572419,120762
0.2399643436736443,-0.782360051594281,2120120
-0.331963021354328,-0.4690952242955847,258463
-0.707277942494248,0.47027890939745365,2119532
-0.3588657105762219,0.6349752028920124,454921
-0.8697821776532442,0.016184934798534566,2170439
0.3285508385007612,-0.5616437945371224,181852
-0.32256900100169755,0.03665018821122429,112573
-0.22363845687962233,0.7278176704792042,169547
-0.21184282283024453,0.2295317924614023,1727776
-0.12291895811849271,-0.5873235861398152,181689
0.4923552993491725,-0.4514573549884368,2660888
0.7937589715850952,0.1638756142671232,1170358
-0.13013366442101318,0.19168523900397091,320691
-0.452210870939503,-0.4887169731232291,458481
0.3610501404331999,-0.1017717941032042,1345836
-0.4364855262577904,-0.2076129561107257,2126355
-0.28229856093070227,0.5124576662238208,382932
-0.13990525354450697,0.46562484441795743,1559547
-0.4544056254790645,-0.2742593269234102,110413
-0.35584077536432157,-0.45544983593134064,372183
-0.670129043089609,0.5689517244231459,3235888
-0.612440099510377,0.4050150533361708,3460252
0.025685472890098725,-0.3313473038540424,1074638
0.09451416067915627,0.21513471884188246,1355644
-0.574412949297056,0.4839254674148865,92099
-0.7378052893996064,-0.09460072106682607,1458169
-0.16843613238565017,-0.6391040232996674,434409
0.5731544246456276,0.5565453675141618,3416828
0.3890438205945368,0.686986455386463,3470600
0.08103247109948249,-0.22735480251890788,1392170
-0.34731372543527206,-0.7858710671656188,3717252
-0.4275206949861129,0.6960754776339537,120689
-0.27386526264519917,0.029982734868593063,190332
-0.5811668573466627,0.627855463920966,2361317
-0.032237412400653316,-0.3001510989542991,55928
0.06060255122189873,-0.45684705401798786,407304
-0.8121958900545828,0.31749799443423926,97165
0.46520445434190355,-0.16917304218387133,82971
0.03792805150799886,0.8101270517345481,264464
-0.7860111449143962,-0.28615770750572744,94862
-0.5572110733039615,0.1740008452409726,3289728
-0.06898073313884856,0.45114196530158507,1661199
-0.5724990965686384,-0.5099417645862755,1853728
0.052713879577206454,0.015148069063844726,360717
-0.2789533327982538,-0.7801235250287529,73195
-0.059005695990034586,0.5910576757537028,3783958
-0.4640212240129162,-0.5858091439820771,2024469
0.19057547669730102,0.6168464600141662,1637725
-0.4404461850398365,0.6222277409799526,81505
0.6939690549547741,-0.23943889569853552,1267297
0.19000557468116303,0.030329050676636403,325710
0.0735981757881722,-0.8173839020726047,1034314
0.6714579119185645,0.37249218291367037,2692250
